0.000180,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
0.000190,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
0.000200,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
0.000210,-2.122336,-0.939686,0.706984,1.402177,1.800658,1.975483,1.992556,1.995217,1.996281,1.996337,1.997669,1.998444,1.998985,1.999268,1.999466,1.999796,1.999797
0.000220,-2.328453,-1.086670,0.642333,1.372286,1.790690,1.974257,1.992184,1.994978,1.996095,1.996154,1.997552,1.998366,1.998935,1.999231,1.999440,1.999786,1.999787
0.000230,-2.534569,-1.233655,0.577682,1.342395,1.780723,1.973031,1.991812,1.994739,1.995909,1.995971,1.997436,1.998289,1.998884,1.999194,1.999413,1.999776,1.999777
0.000240,-2.740686,-1.380639,0.513032,1.312504,1.770756,1.971805,1.991440,1.994500,1.995723,1.995788,1.997319,1.998211,1.998833,1.999158,1.999386,1.999766,1.999767
0.000250,-2.946803,-1.527623,0.448381,1.282613,1.760789,1.970579,1.991067,1.994260,1.995537,1.995604,1.997203,1.998133,1.998782,1.999121,1.999360,1.999755,1.999756
0.000260,-3.152920,-1.674608,0.383730,1.252722,1.750822,1.969354,1.990695,1.994021,1.995352,1.995421,1.997086,1.998055,1.998732,1.999084,1.999333,1.999745,1.999746
0.000270,-3.359036,-1.821592,0.319079,1.222830,1.740855,1.968128,1.990323,1.993782,1.995166,1.995238,1.996970,1.997978,1.998681,1.999048,1.999306,1.999735,1.999736
0.000280,-3.565153,-1.968576,0.254429,1.192940,1.730888,1.966902,1.989951,1.993543,1.994980,1.995055,1.996853,1.997900,1.998630,1.999011,1.999280,1.999725,1.999726
0.000290,-3.771270,-2.115560,0.189777,1.163048,1.720921,1.965676,1.989579,1.993304,1.994794,1.994872,1.996736,1.997822,1.998579,1.998975,1.999253,1.999715,1.999716
0.000300,-3.977387,-2.262545,0.125127,1.133157,1.710954,1.964450,1.989207,1.993065,1.994608,1.994689,1.996620,1.997744,1.998529,1.998938,1.999227,1.999705,1.999706
0.000310,-4.183505,-2.409529,0.060476,1.103266,1.700986,1.963224,1.988834,1.992826,1.994422,1.994505,1.996503,1.997667,1.998478,1.998902,1.999200,1.999694,1.999695
0.000320,-4.389620,-2.556513,-0.004175,1.073375,1.691019,1.961999,1.988462,1.992587,1.994236,1.994322,1.996387,1.997589,1.998427,1.998865,1.999173,1.999684,1.999685
0.000330,-4.595738,-2.703497,-0.068826,1.043484,1.681052,1.960773,1.988090,1.992347,1.994050,1.994139,1.996270,1.997511,1.998377,1.998828,1.999146,1.999674,1.999675
0.000340,-4.801855,-2.850482,-0.133476,1.013593,1.671085,1.959547,1.987718,1.992108,1.993864,1.993956,1.996154,1.997433,1.998326,1.998792,1.999120,1.999664,1.999665
0.000350,-5.007971,-2.997466,-0.198127,0.983702,1.661118,1.958321,1.987346,1.991869,1.993678,1.993773,1.996037,1.997356,1.998275,1.998755,1.999093,1.999654,1.999655
0.000360,-5.214087,-3.144450,-0.262778,0.953811,1.651151,1.957095,1.986973,1.991630,1.993492,1.993590,1.995921,1.997278,1.998224,1.998718,1.999067,1.999644,1.999645
